"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAA2-SAA4",45.9997987904223,1.71452027982051,0.288466968584125,5.9435584193083,2.78900291025899e-09,5.86516017000103e-09
"PANO1",18.2557176678529,0.921968105586412,0.403014892876994,2.28767750741115,0.0221563085060044,0.0291950342708926
"BGLAP",28.8165461845927,1.12289715153801,0.340728774459384,3.29557476711396,0.000982205633084772,0.00146349831721416
"CMTM1",7.25254535489663,-2.07244081880794,0.699592733658221,-2.96235326512183,0.0030529728680812,0.0043626361867024
"LOC124902669",31.7397485615933,0.807729636825044,0.312310896772283,2.58629988634047,0.00970124846104854,0.013272857263135
"MLXIPL",34.4434435429766,1.50670982868725,0.297857152628102,5.05849805986864,4.22571548359731e-07,7.90952235464401e-07
"MAGIX",21.233172175422,0.801509147400238,0.364096406172852,2.20136517090401,0.0277101825976809,0.0361568739974185
"HLA-DOB",24.250024075882,1.35352781127668,0.367147811863996,3.68660187406501,0.000227268486232276,0.000357491766587669
"SLC16A12",12.6812295390066,-1.21317879302725,0.476020391269645,-2.54858576497417,0.0108160687980806,0.0147309336066667
"FANK1",31.9388443690864,0.975827906913376,0.314851620229841,3.09932629916601,0.00193961274318316,0.00281729011788229
"LMO1",27.8828325526233,0.721538296168201,0.325236397430969,2.21850414611528,0.0265204772064426,0.0346984167811011
"TMC8",23.4990630736037,0.889748572792672,0.346517411096437,2.56768792649513,0.0102379278747572,0.0139688998723695
"ESRRG",11.5069179878643,-1.7073350098085,0.518436492824461,-3.29323848424881,0.000990404285545331,0.00147522597739933
"RGPD3",12.0356354149562,-1.21328935591635,0.488949910206329,-2.48141850645675,0.0130860629458843,0.0176798694918827
"PEX11G",29.7255859512005,1.57538294885707,0.340075583330277,4.63244944970682,3.6136458718134e-06,6.42114147346048e-06
"CERKL",45.8264724856019,2.0873456501885,0.358110028036597,5.82878301853971,5.58330428341717e-09,1.15684762324148e-08
"CNFN",33.892498234633,1.57185754450793,0.32003918961971,4.91145333287371,9.0403805153852e-07,1.66218408468222e-06
"PTGFR",10.0905773872189,-1.91989626390749,0.626739978931368,-3.06330588194012,0.00218906176538011,0.0031683665195537
"IGFBP2",40.9055061561996,0.943661198730654,0.307949173736474,3.06434073935262,0.0021815028983692,0.00315776462215959
"GRPR",11.4445417840218,-1.31953312366826,0.506819984352321,-2.60355385424377,0.00922627712623559,0.0126511445035061
"MDFI",28.2980874653351,0.874668772690995,0.333498467581364,2.62270702181743,0.00872342518307014,0.0119872736281557
"PAOX",32.6125432701228,0.875850811506421,0.31159831745176,2.81083292961624,0.00494134369243795,0.00694132568844082
